country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes
FINLAND,Nurmohallin beachvolleykentät (5),Nurmo,"Länsitie 30, 60550 Nurmo",62.825121,22.917055,address,,sand,,,school,city,614124,https://www.seinajoki.fi/kulttuuri-ja-liikunta/liikunta/liikunta-ja-ulkoilupaikat/liikuntahallit-ja-uimahalli/nurmohalli/,2026-05-09,LIPAS id 614124; type 1330; status active
FINLAND,Beachvolleykenttä (Kredu),Nykarleby,"Seminariegatan 19, 66900 Nykarleby",63.527195,22.525863,address,1,sand,,yes,school,city,614200,,2026-05-09,LIPAS id 614200; type 1330; status active
FINLAND,Beachvolleybollkenttä,Närpes,"Simhallsvägen 3, 64200 Närpes",62.472753,21.354924,address,,,,,public,city,607924,,2026-05-09,LIPAS id 607924; type 1330; status active
FINLAND,Rantalentopallokettä,Närpes,"Simhallsvägen 3, 64200 Närpes",62.472633,21.354654,address,,,,,public,city,609381,,2026-05-09,LIPAS id 609381; type 1330; status active
FINLAND,Ojakkalan beachvolleykenttä,OJAKKALA,"Kenttätie 4, 03250 OJAKKALA",60.369970,24.397414,address,1,,,yes,school,registered-association,101993,,2026-05-09,LIPAS id 101993; type 1330; status active
FINLAND,Otalammen uimalan beachvolleykenttä,OTALAMPI,"Rantatie, 03300 OTALAMPI",60.398154,24.487351,address,1,sand,,yes,school,city,102117,www.vihti.fi,2026-05-09,LIPAS id 102117; type 1330; status active
FINLAND,Settijoen uimapaikka,Oksava,"Patotie, 85820 Oksava",63.804781,25.252625,address,,,,,public,unknown,607149,,2026-05-09,LIPAS id 607149; type 1330; status active
FINLAND,Kalliojärven beachvolleykenttä,Orimattila,"Uimarannantie 154, 16300 Orimattila",60.800921,25.662449,address,1,sand,,,public,city,515143,http://www.orimattila.fi/,2026-05-09,LIPAS id 515143; type 1330; status active
FINLAND,Rauhalan beachvolleykenttä,Orimattila,"Laaksotie 15, 16300 Orimattila",60.795578,25.738388,address,,,,,public,city,604474,www.orimattilanliikuntapalvelut.fi,2026-05-09,LIPAS id 604474; type 1330; status active
FINLAND,Tönnön koulun beachvolleykenttä,Orimattila,"Tönnönkoskentie 12, 16300 Orimattila",60.799293,25.695380,address,,,,,public,city,604472,www.orimattilanliikuntapalvelut.fi,2026-05-09,LIPAS id 604472; type 1330; status active
FINLAND,Seurakuntatalon beachvolleykenttä,Oripää,"Kertuntie, 32500 Oripää",60.859496,22.693678,address,1,sand,,,public,city,102123,http://www.oripaa.fi/,2026-05-09,LIPAS id 102123; type 1330; status active
FINLAND,Kirkkolahden beach volleykenttä,Orivesi,"Säästäjientie 13, 35300 Orivesi",61.671387,24.362190,address,1,sand,,yes,public,city,515040,http://www.orivesi.fi/,2026-05-09,LIPAS id 515040; type 1330; status active
FINLAND,Rönnin beach volleykenttä,Orivesi,"Eräjärventie 946, 35220 Orivesi",61.618114,24.506756,address,1,sand,,,public,city,515042,http://www.orivesi.fi/,2026-05-09,LIPAS id 515042; type 1330; status active
FINLAND,Otavan beachvolleykenttä,Otava,"Puulantie 32, 50670 Otava",61.650848,27.064489,address,1,sand,,,public,city,102168,http://www.mikkeli.fi/,2026-05-09,LIPAS id 102168; type 1330; status active
FINLAND,Hussan beach volley -kenttä,Oulainen,"Venematka, 86300 Oulainen",64.264060,24.833221,address,,,,,public,city,603114,,2026-05-09,LIPAS id 603114; type 1330; status active
FINLAND,Pyykölän beach volley -kenttä,Oulainen,"Toukotie, 86300 Oulainen",64.271756,24.793466,address,,,,,public,city,603115,,2026-05-09,LIPAS id 603115; type 1330; status active
FINLAND,Törmäperän Beach Volley kenttä,Oulainen,"Vaikontie 31, 86300 Oulainen",64.229673,24.809196,address,,,,yes,public,registered-association,611023,,2026-05-09,LIPAS id 611023; type 1330; status active
FINLAND,Huuhkajapuiston beachvolleykenttä 1,Oulu,"Professorintie, 90130 Oulu",65.002248,25.517503,address,1,sand,,yes,public,city,523081,https://www.ouka.fi/ulkoliikuntapaikat/beach-volley-kentat-1,2026-05-09,LIPAS id 523081; type 1330; status active
FINLAND,Huuhkajapuiston beachvolleykenttä 2,Oulu,"Professorintie, 90130 Oulu",65.002168,25.517264,address,1,sand,,yes,public,city,613840,https://www.ouka.fi/ulkoliikuntapaikat/beach-volley-kentat-1,2026-05-09,LIPAS id 613840; type 1330; status active
FINLAND,Jäälin montun beach volley -kenttä,Oulu,"Takumaantie 62, 90940 Oulu",65.104591,25.682247,address,1,sand,,yes,public,city,529227,https://www.ouka.fi/oulu/liikunta-ja-ulkoilu,2026-05-09,LIPAS id 529227; type 1330; status active
FINLAND,Jäälinmajan Beach volley -kenttä,Oulu,"Rantakuja 10, 90940 Oulu",65.096358,25.689841,address,1,sand,,yes,public,city,505549,https://www.ouka.fi/oulu/liikunta-ja-ulkoilu,2026-05-09,LIPAS id 505549; type 1330; status active
FINLAND,Korkeasaaren beach volleykenttä 1,Oulu,"Korkiasaari, 90100 Oulu",65.020486,25.452174,address,1,sand,,,public,city,514967,http://www.ouka.fi/,2026-05-09,LIPAS id 514967; type 1330; status active
FINLAND,Korkeasaaren beach volleykenttä 2,Oulu,"Korkiasaari, 90100 Oulu",65.020448,25.452367,address,1,sand,,,public,city,514969,http://www.ouka.fi/,2026-05-09,LIPAS id 514969; type 1330; status active
FINLAND,Korkeasaaren beach volleykenttä 3,Oulu,"Korkiasaari, 90100 Oulu",65.020396,25.452519,address,1,sand,,,public,city,514970,http://www.ouka.fi/,2026-05-09,LIPAS id 514970; type 1330; status active
FINLAND,Kuusisaaren beach volley -kenttä,Oulu,"Raatintie, 90100 Oulu",65.020838,25.459821,address,1,sand,,yes,public,city,529224,https://www.ouka.fi/ulkoliikuntapaikat/pallokentat,2026-05-09,LIPAS id 529224; type 1330; status active
FINLAND,Martinniemen beachvolleykenttä,Oulu,"Jokisuuntie, 90850 Oulu",65.209072,25.312951,address,1,sand,,yes,public,city,506604,https://www.ouka.fi/ulkoliikuntapaikat/beach-volley-kentat-1,2026-05-09,LIPAS id 506604; type 1330; status active
FINLAND,Nallikarin beachvolleykenttä 2,Oulu,"Nallikarinranta, 90510 Oulu",65.031888,25.411528,address,1,sand,,,public,company-ltd,102086,,2026-05-09,LIPAS id 102086; type 1330; status active
FINLAND,Nallikarin beachvolleykenttä 3,Oulu,"Nallikarinranta, 90510 Oulu",65.031686,25.411858,address,1,sand,,,public,company-ltd,102007,,2026-05-09,LIPAS id 102007; type 1330; status active
FINLAND,Pyykösjärven beach volley -kenttä,Oulu,"Kivennuoliainen, 90550 Oulu",65.048845,25.491285,address,1,sand,,,public,city,514973,http://www.ouka.fi/,2026-05-09,LIPAS id 514973; type 1330; status active
FINLAND,Pöllönkankaan beach volley -kenttä,Oulu,"Kuovitie 13, 90540 Oulu",65.068848,25.513769,address,1,sand,,yes,public,city,529226,,2026-05-09,LIPAS id 529226; type 1330; status active
FINLAND,Sarasuon beach volley -kenttä 1,Oulu,"Sarasuontie 6, 90410 Oulu",64.968468,25.521601,address,1,sand,,,public,city,102145,http://www.ouka.fi/,2026-05-09,LIPAS id 102145; type 1330; status active
FINLAND,Sarasuon beach volley -kenttä 2,Oulu,"Sarasuontie 6, 90410 Oulu",64.968311,25.521694,address,1,sand,,,public,city,102174,http://www.ouka.fi/,2026-05-09,LIPAS id 102174; type 1330; status active
FINLAND,Sarasuon beach volley -kenttä 3,Oulu,"Sarasuontie 6, 90410 Oulu",64.968171,25.521758,address,1,sand,,,public,city,102146,http://www.ouka.fi/,2026-05-09,LIPAS id 102146; type 1330; status active
FINLAND,Sarasuon beach volley -kenttä 4,Oulu,"Sarasuontie 6, 90410 Oulu",64.968010,25.521796,address,1,sand,,yes,public,city,102164,http://www.ouka.fi/,2026-05-09,LIPAS id 102164; type 1330; status active
FINLAND,Tuiran uimarannan beach volley -kenttä 1,Oulu,"Koskitie 58, 90500 Oulu",65.022839,25.489372,address,1,sand,,yes,public,city,102024,http://www.ouka.fi/,2026-05-09,LIPAS id 102024; type 1330; status active
FINLAND,Tuiran uimarannan beach volley -kenttä 2,Oulu,"Koskitie 58, 90500 Oulu",65.022581,25.490002,address,1,sand,,yes,public,city,102144,http://www.ouka.fi/,2026-05-09,LIPAS id 102144; type 1330; status active
FINLAND,Nallikarin beachvolleykenttä 1,Oulun,"Nallikarinranta, 90510 Oulun",65.031828,25.411744,address,1,sand,,,public,company-ltd,102100,,2026-05-09,LIPAS id 102100; type 1330; status active
FINLAND,Matovaaran beach volley kenttä,Outokumpu,"Kuusjärventie 10, 83500 Outokumpu",62.723012,29.010671,address,1,sand,,,school,city,102003,http://www.outokummunkaupunki.fi/liikunta,2026-05-09,LIPAS id 102003; type 1330; status active
FINLAND,Nuorisotalon beachvolleykenttä,PAROLA,"Parolantie 53, 13720 PAROLA",61.052548,24.366589,address,1,sand,,,public,city,101991,http://www.hattula.fi/,2026-05-09,LIPAS id 101991; type 1330; status active
FINLAND,Kehityksen kerhotalon beachvolleykenttä,PIIKKIÖ,"Lystiläntie 21, 21500 PIIKKIÖ",60.423661,22.540721,address,1,sand,,,public,registered-association,518025,https://piikkionkehitys.sporttisaitti.com/,2026-05-09,LIPAS id 518025; type 1330; status active
FINLAND,Piispanlähteen yläkoulun beachvolleykenttä,PIISPANRISTI,"Marsukatu, 20760 PIISPANRISTI",60.406734,22.322227,address,1,sand,,,school,city,101159,http://www.kaarina.fi/koulut/piispanlahde,2026-05-09,LIPAS id 101159; type 1330; status active
FINLAND,Punkaharjun keskustan beach-volley kenttä,PUNKAHARJU,"urheilutie, 58500 PUNKAHARJU",61.751426,29.386757,address,1,sand,,,public,city,102116,http://www.savonlinna.fi/,2026-05-09,LIPAS id 102116; type 1330; status active
FINLAND,"Lapjärvi, Juhla&Majoitus lentopallokenttä",PYHÄLTÖ,"Lapjärventie 390, 49660 PYHÄLTÖ",60.742204,27.450492,address,1,sand,,yes,public,city,102107,http://www.miehikkala.fi,2026-05-09,LIPAS id 102107; type 1330; status active
FINLAND,Hiekkahelmen beachvolleykenttä,Paimio,"Valtatie 589, 21510 Paimio",60.416694,22.695822,address,1,sand,,,public,city,514952,http://www.paimio.fi/,2026-05-09,LIPAS id 514952; type 1330; status active
FINLAND,Paimion urheilupuiston beachvolleykenttä,Paimio,"Vistantie 63, 21530 Paimio",60.445930,22.694944,address,1,sand,,,public,city,514953,http://www.paimio.fi/,2026-05-09,LIPAS id 514953; type 1330; status active
FINLAND,Kirrin beachvolleykenttä 1,Palokka,"Kirrin rantatie 42, 40270 Palokka",62.301339,25.718214,address,1,sand,,yes,public,city,521684,https://www.jyvaskyla.fi/liikunta,2026-05-09,LIPAS id 521684; type 1330; status active
FINLAND,Kirrin beachvolleykenttä 2,Palokka,"Kirrin rantatie 42, 40270 Palokka",62.301292,25.718408,address,1,sand,,yes,public,city,616846,https://www.jyvaskyla.fi/liikunta,2026-05-09,LIPAS id 616846; type 1330; status active
FINLAND,Koikerojärven beachvolleykenttä,Paltamo,"Puolangantie, 88300 Paltamo",64.444239,27.810818,address,1,sand,,,public,city,514951,http://www.paltamo.fi/,2026-05-09,LIPAS id 514951; type 1330; status active
FINLAND,Metelinniemen beachvolleykenttä,Paltamo,"Golftie, 88300 Paltamo",64.400377,27.859542,address,1,sand,,,public,city,514946,http://www.paltamo.fi/,2026-05-09,LIPAS id 514946; type 1330; status active
FINLAND,"""Bantis"" beachvolleykenttä",Parainen,"Koulukatu 10 b, 21600 Parainen",60.298528,22.298499,address,1,sand,,,public,city,514881,,2026-05-09,LIPAS id 514881; type 1330; status active
FINLAND,Keskuspuiston beachvolleykenttä 1,Parainen,"Rantatie 7 a, 21600 Parainen",60.305512,22.301963,address,1,sand,,yes,public,city,510718,http://www.parainen.fi/,2026-05-09,LIPAS id 510718; type 1330; status active
FINLAND,Keskuspuiston beachvolleykenttä 2,Parainen,"Rantatie 7 a, 21600 Parainen",60.305512,22.302063,address,1,sand,,yes,public,city,616952,http://www.parainen.fi/,2026-05-09,LIPAS id 616952; type 1330; status active
FINLAND,Keskuspuiston beachvolleykenttä 3,Parainen,"Rantatie 7 a, 21600 Parainen",60.305512,22.302163,address,1,sand,,yes,public,city,616953,http://www.parainen.fi/,2026-05-09,LIPAS id 616953; type 1330; status active
FINLAND,Keskuspuiston beachvolleykenttä 4,Parainen,"Rantatie 7 a, 21600 Parainen",60.305512,22.302263,address,1,sand,,yes,public,city,616954,http://www.parainen.fi/,2026-05-09,LIPAS id 616954; type 1330; status active
FINLAND,Keskuspuiston beachvolleykenttä 5,Parainen,"Rantatie 7 a, 21600 Parainen",60.305399,22.302005,address,1,sand,,yes,public,city,616955,http://www.parainen.fi/,2026-05-09,LIPAS id 616955; type 1330; status active
FINLAND,Keskuspuiston beachvolleykenttä 6,Parainen,"Rantatie 7 a, 21600 Parainen",60.305399,22.302105,address,1,sand,,yes,public,city,616956,http://www.parainen.fi/,2026-05-09,LIPAS id 616956; type 1330; status active
